1.7,1.6943808
1.709893973233196e-13,0.002608909165672236
3.910985461428856e-13,0.006230838994819995
7.696503705241268e-13,0.01214111959572292
1.824787891818016e-12,0.02847258972337238
0.7249999999997945,0.71709726744236
2.239504604180583e-12,0.03804496480408678
1.197237313040938e-12,0.01990359510652046
8.423109668018082e-13,0.0138736183997079
6.596016171363775e-13,0.01071400857685797
5.475622116165605e-13,0.009243859027140939
4.703131182383095e-13,0.007883693591894397
4.140257467256934e-13,0.006830448552304955
3.706019315182749e-13,0.005974046465073671
3.36121537570686e-13,0.005758630554595387
3.079328400448493e-13,0.005751217455997585
2.844079367080411e-13,0.004534256443482938
2.642984621754088e-13,0.0041630918625915
2.472111931849966e-13,0.003787712387737617
2.320797874310784e-13,0.004125068602823767
2.190066374199762e-13,0.003738382464748356
2.072206622404468e-13,0.003329591234531422
1.967763187440618e-13,0.003223383057385076
1.873419353219105e-13,0.003025483434954264
1.788289853342583e-13,0.002978151310716977
1.710522926114888e-13,0.002618394805074949
1.640106824509193e-13,0.00282192002937394
1.574057928905812e-13,0.002701063945065272
1.51489588155908e-13,0.002451440744983876
1.458644866301055e-13,0.002540838042782593
1.407909363556462e-13,0.002180457689092383
1.359658020910647e-13,0.00234351055736693
1.315046381919672e-13,0.002188891252950956
1.273203067708602e-13,0.002037866939213844
1.234286136108776e-13,0.002135079469561168
1.197176921741043e-13,0.002306715896050641
1.163236385511702e-13,0.001599366183732068
1.129892457363593e-13,0.001763649772122782
1.099632493818972e-13,0.001786770587461735
1.070079989276511e-13,0.001687043409591838
1.042732162484455e-13,0.001572252492747687
1.01644438393395e-13,0.001689566186361224
9.915586294003815e-14,0.00165647631976563
9.676981266837375e-14,0.001569391670191527
9.45421148492559e-14,0.001498023979521052
9.234434825520907e-14,0.001428205743131523
9.034777171354226e-14,0.001602017799205953
8.832912069284952e-14,0.001526619962113143
8.648017571102857e-14,0.001457839634951542
8.465758087368036e-14,0.00134024324349881
8.293652000682725e-14,0.001453930117080965
8.128010654219549e-14,0.001234914356584043
7.969330443099995e-14,0.001411190779125867
7.813788446307896e-14,0.001290077956358003
7.670165072520595e-14,0.001255810181160341
7.523277784678128e-14,0.001305385017307746
7.392403420189543e-14,0.001087460346889622
7.257390643711924e-14,0.001219609490591635
7.131747807529245e-14,0.001217719726498396
7.008132555696486e-14,0.001181001807970277
6.890244547770636e-14,0.001185605686461496
6.775341227081895e-14,0.0009882595242261579
6.666239031799021e-14,0.0009653778283584698
6.55592464711023e-14,0.001343665071438965
6.455819815432284e-14,0.001064916286649738
6.351375759628653e-14,0.001389355666108603
6.257625132918687e-14,0.000719115678306039
6.161667319295133e-14,0.0009527301387215568
6.07031509310485e-14,0.000979614572136386
5.981067369693023e-14,0.0009751898793709016
5.894488675996891e-14,0.0009447850396305336
5.810279268119269e-14,0.000932755913184066
5.731251084959223e-14,0.0009931305205975712
5.648609186665514e-14,0.000728574734914304
5.574652454082163e-14,0.0008516969323761035
5.496931724721882e-14,0.0008095114362472234
5.426105905411025e-14,0.001016212280048811
5.354586573062602e-14,0.0008211182206637431
